id,description
335423,Installer for 1.5.0.2 will not create chrome sub-folder in Profile folder.
335423,Profile folder's Chrome sub-folder not created by default
353337,mail crashed while downloading email being scanned by Symantec Internet Security
353337,"While downloading email being scanned by Symantec Internet Security, Symantec crashed and Thunderbird becomes inoperable"
350975,Need to suppress folder tooltip when unseen messages popup shows
350975,Need to suppress folder-name tooltip when unseen-messages popup shows
353771,can not deleta IMAP folders
353771,can not delete IMAP folders (dovecot)
354051,"Cannot seperate mail addresses with semicolon in ""To"" field"
354051,"Cannot separate mail addresses with semicolon in ""To"" field"
354111,Long time opened Mail Windows are lost it's some functions...
354111,Long time opened Mail Windows are lost some functions...
354132,Crash when applying Thunerbird to be default newsreader
354132,Crash when applying Thunderbird to be default newsreader
354132,locks up when applying Thunderbird to be default newsreader in Vista
354132,Crash when settingThunderbird to be default newsreader in Vista
354132,hang when settingThunderbird to be default newsreader in Vista
354132,hang when setting Thunderbird to be default newsreader in Vista
354010,Cannot create multiple lists of the same name in seperate address books
354010,No error dialog when attempting to create multiple lists of the same name in seperate address books
354010,No error dialog when attempting to create multiple lists of the same name in separate address books
354567,Non-ascii characters in a mailto link
354567,Non-ascii characters in a mailto link corrupt subsequent text
350513,Thunderbird not responding
350513,Thunderbird hangs in 10 minutes after upgrading from 1.0 to 1.5
354658,Mulitple master passwords asked at Launch
354658,Multiple master passwords asked at Launch
325135,Special account folder names are only localized if the original folders conform to TB's default naming scheme
325135,"Special account folder names are only localized if the original folders conform to TB's default naming scheme for drafts, templates sent"
354896,Vista Compatibility Tracking Bug
354896,Thunderbird Vista Compatibility Tracking Bug
354938,New Mail Sound Browse doesn't start in the current sound directory
354938,New Mail Sound Browse doesn't remember last used path
330134,Import of Japanese emails from outlook does not work correct.
330134,Import of Japanese emails from outlook does not work correctly.
355169,"all nagivation keys (tab, arrows, enter) delete messages in advanced search results"
355169,"all navigation keys (tab, arrows, enter) delete messages in advanced search results"
355407,preferences window is too small for the content and i can't click on options that i don't see.
355407,[l10n] Spanish: preferences window is too small for the content and i can't click on options that i don't see.
355407,"With a non-default font size, the preferences window is too small for the content"
355443,Junk Mail icon and toolbar button looks like Feedburner's logo
355443,Junk Mail icon and toolbar button look like Feedburner's logo
355626,"command + a in ""add to address book"" sheet (from mail 3 pane) selects all message in thread pane, and not all text in focused text box"
355626,"command + a in text box on ""add to address book"" sheet (from mail 3 pane) selects all message in thread pane, and not all text in focused text box"
356063,Nav keys fail in body and subject for compose window via Send Link
356063,Arrow/Nav keys fail in body and subject for compose window via Send Link
356030,crash on startup
356030,Random Thunderbird crashes at startup
356291,automatic url detection has problems with urls with apostrophe (') in it
356291,automatic url detection has problems with urls with apostrophe ' and close parenthesis ) in it
356345,Junk folder file size does not resize.
356345,Junk folder file size does not resize after deleting messages from it.
356439,Crash on closing TB if compose window has been opened
356439,Crash on closing TB if compose window has been opened [crash @ nsVoidArray::RemoveElementsAt]
356439,Crash on closing TB if compose window has been opened [@ nsVoidArray::RemoveElementsAt]
356439,Crash on closing TB if compose window has been opened [@ nsVoidArray::RemoveElementsAt][@ nsTextServicesDocument::`scalar deleting destructor']
356475,can't save message as file
356475,can't save message as file from imap server
356445,I cann't send emails
356445,I can't send emails
356603,view > messages submenu should not depend on mail views toolbar item being present
356603,view > messages menu should not depend on mail views toolbar item being present
356619,Crash if I move or delete the last message in the Inbox
356619,Crash if I move or delete the last message in the Inbox [@ nsXPCWrappedJS::`vftable'] [@ nsMsgDBFolder::NotifyFolderEvent]
342315,Reply All should preserve visible BCC recipients from original message
342315,Reply All (in Sent folder) should preserve visible BCC recipients from original message
342315,Reply All (to self sent msg) should preserve visible BCC recipients from original message
356429,Dragging and dropping email copys instead of move.
356429,Dragging and dropping email copies instead of moves.
356791,Impossible to join or embed any folder to a message to be sent
356791,Impossible to join or embed any file to a message to be sent
330616,some accelerator keys work inconsistently in Options / Preferences
330616,some accelerator keys work inconsistently in Options / Preferences due to switching tab panels
356985,Thunderbird randomly will crash
356985,Thunderbird randomly will crash [@ JS_strtod]
357168,Thunderbird 1.5.0.7 crashes after starting in libmail NSGetModule
357168,Thunderbird 1.5.0.7 crashes at startup
323866,some moved bulky mails disappear
323866,some moved bulky mails disappear (corrupted .msf file)
323866,bulky mails disappear after move by drag and drop (corrupted .msf file)
357840,"""Grouped by Sort"" display broken after searching"
357840,"""Grouped by Sort"" display broken after searching - no twisties on group headers"
357723,Local Directory field in Server Settings is corrupted in the British-English edition
357723,"British-English edition: Server Settings dialog is too short, truncates Local Directory field"
358166,"Re-sorting messages using ""G"" after receiving overnight messages crashes Thunderbird."
358166,"Re-sorting messages using ""G"" after receiving overnight messages crashes Thunderbird. [@nsUInt32Array::SetSize]"
339115,save as file stopped working on IMAP
339115,save as file stopped working on IMAP or news
353642,since update no emails from imap server
353642,since update no emails from imap server imap.strato.de
358820,"Thunderbird-3 alpha 1 (20061030) crashes on Exit and generates this error message "" ./run-mozilla.sh: line 131: 13150 Segmentation fault      ""$prog"" ${1+""$@""} """
358820,"Thunderbird-3 alpha 1 (20061030) crashes on Exit and generates this error message "" ./run-mozilla.sh: line 131: 13150 Segmentation fault      ""$prog"" ${1+""$@""} "" [@nsTextServicesDocument::~nsTextServicesDocument()]"
358820,Thunderbird crashes on exit if a compose window was opened during the session [@ nsTextServicesDocument::~nsTextServicesDocument()]
358645,cannot select empty virtual folders using the folder location widget
358645,"folder location widget selects underlying real folder when a change happens to a single folder saved search and that folder is selected (e.g., a message is deleted)"
