id,severity,description
459784,major,Error: uncaught exception: 2147500034
459612,major,Options > Advance tab throws Tabbox.js errors in console
460141,major,crash reading the attached email message
460484,blocker,Spam email with euro symbol crashes shredder
434430,normal,"When selecting Image then Browse, error returned; not recoverable (CTL+ALT+DEL to terminate)"
327854,critical,Thunderbird fails at saving as draft a message moved to another account tried to be transfered
462013,normal,Random Lockups While Idle or Composing Mail
461763,normal,crash on sending mail with picture attached
355615,normal,"Message count for ""Unsent Messages"" updates incorrectly while messages are being sent"
372467,normal,Enter key has inconsistent behavior when creating mailing list
448841,normal,Spontaneous crash -- no hints to trigger
463795,major,Sending of password not succeeded even after using the correct password
451321,normal,Thunderbird freezes when spell-checking
365146,normal,[TB3a1] Message aging + Message Grouping = Incorrect Message Grouping
460464,critical,Some messages don't display in quick preview; attempting to open them in a new window results in periodic status bar messages of 'Synchronizing messages in (null) for (null)...'
465011,normal,[crash] group by sort in saved search (virtual folder) confused on imap and crash on expand/collapse group
465177,normal,Mixed up (default) folders in folderpane after landing 414038
349215,normal,New Thunderbird theme needs more variety of colour
420300,major,Compact or Search folders hangs when there are more folders than the OS's MAXFILES
465601,normal,'Restart Shredder' fails after update notice
462666,normal,Thunderbird handles appledouble attachments incorrectly
465931,normal,marking mail as SPAM
391755,normal,method missing itemMoveCopyCompleted copying message from imap folder to local folder
458973,normal,"Crash importing (all) from N4.x [@ nsDogbertProfileMigrator::GetSizes(nsILocalFile*, int, __int64*) ]"
467421,normal,Password save does not work properly.
464914,normal,AltGr (or Ctrl+Alt) triggers email selection from the suggestion list
453691,normal,Thunderbird will not start in normal mode
465939,normal,"""Mark folder read"" isn't clearing indications on collapsed threads"
468798,major,Apple address book based completion on selecting first address in record
468786,critical,"Messages, sent from one of my accounts never reaches recepients, even though marked as ""sent"" in thunderbird"
469043,normal,Won't search
467529,minor,bad view in tabs after drag and drop
469506,major,"Thunderbird will not start, says its already running"
466311,critical,Accounts and folders missing after installs of Thunderbird 3
449328,normal,Get Mail drop down does not list newly added accounts
377468,normal,Clicking new mail popup selects the folder instead of the mail if the mail is moved by a filter
471128,normal,Divider between message list and message body stops react to dragging command
471307,normal,"""Rebuild Index"" feature creating corrupted .msf index files"
456168,minor,Headers take up too much space in new arrangement
471335,major,E/Mail addresses are automaticly being deleted
471608,enhancement,Cannot find a keyboard hotkeys to delete line/word in Message Composer/Editor
458232,trivial,FLASE|New mail alert
471405,minor,"In bound emails from readnotify go into ""SENT"" box ???"
463432,critical,version of email sent does not agree with version in sent box
463125,normal,When I try to open thunderbird it crashes and the microsoft report comes up
463031,critical,ENCRYPTED MESSAGES NOT MARKED AS ENCRYPTED; Reply not automatically encrypted
471876,critical,"msg disp. (airline e-ticket) either total blank, or 100% text incl graphics"
420591,normal,'Display message threads' doesn't function properly for IMAP
364695,critical,IMAP 'fetch 1:*' for many folders at once overloads IMAP server
473248,normal,All old messages deleted from the server when using IMAP
410597,trivial,"""Disk Space"" account settings ambiguous for imap accounts"
331211,trivial,Misleading cursor (hourglass/Busy) displays during IMAP processes
473448,normal,Can't see email once sent
473873,normal,Can't Edit Mailing List in 3.0b1
473907,critical,Crash when selecting NNTP group
473719,normal,CopyFileMessage doesn’t update number of unread messages count.
446180,normal,Gecko Crashed While Using Thunderbird
430438,major,"program crashed wanted new account set up, cant attach old profile/s from previous crashes"
432898,normal,"new message windows regularly crashes, most often when I click Send"
448371,normal,Subscribe to folders on an Exchange 2007 server using IMAP crashes client
463970,normal,Shredder hangs and eventually crashes after migration from original MacBook Pro to new MacBook Pro
447750,normal,Irregular random messages list clearing (related with periodic TB crashes?)
346655,normal,typing wraps sentence to many lines
474717,normal,Crash when big folders nested
474750,normal,Recovering INBOX where I have all my other folders.
463577,normal,inline forwarded messages show too much html composition chrome
439168,normal,"right click on e-mail, select 'delete', nothing happens"
405567,critical,"Emails get combined. Even though seperate subject and senders, main text is only from one"
474850,major,Can't connect to IMAP accounts
423640,major,Spell checker works and does not work randomly
366464,normal,Sedning of Message failed dialog when I manually cancel the message
380584,normal,should 'Mark as Read' menu mark as unread? different than 'Thread as Read'?
474570,normal,thunderbird nightly 20090121 crash at startup with invalid pointer
475673,normal,gecko crashes thunderbird
476000,major,CRASH attempting to right-click specific selected text
476426,major,"Shredder needs ""NO"" option for initial ""Default Client"" nag"
477480,critical,Messages received in Hotmail account show ??? instead of the Romanian diacritics
476657,normal,Thunderbird Crashing
474262,normal,"Mail with ""References"" field referencing itself causes 100% CPU"
394829,normal,"on vista, address picker drop down arrow is ""too low""?"
478507,normal,"When I exit out of thunderbird, I loose all messages in my inbox."
478589,critical,problem to log with hotmail account
478415,enhancement,Thunderbird 3 Address book keyboard shortcut wanted
476695,normal,Activity Manager: Need theme work
479142,normal,Complex text Layout CTL failed in thunderbird!
450947,normal,Crash on startup when mail deferred to inbox of the same account
473168,minor,Move Again context menu item doesn't show destination
479773,critical,Threading (not for messages) Broken?
479811,normal,Thunderbird crashes randomly when sitting idle. syslog shows 'fd too big'
479555,normal,IMAP namespaces are not visible with server directory
479925,critical,When creating a Filter Rules and receiving an auto response to a Nextel phone - No Message in the body.
477422,normal,Crash during write a mail
473818,normal,control-downarrow in thread pane causes selection cursor to disappear
480691,normal,LDAP server search problem
480534,major,Unread Folder view not updated
442702,critical,"install of TB20014 fails with ""invalid opcode"" error message"
395388,major,It must not be possible to close the 3-pane-window-tab
