id,description
376911,Non-text content-types require setting the charset manually in the $cgi->header() call
380797,"Email_in.pl works but reports ""Can't locate PatchReader.pm"" when run under fetchmail"
380797,"email_in.pl dies with ""Can't locate PatchReader.pm"" when PatchReader not installed"
382037,Default CC is ignore when create a bug via the webservice
382037,Default CC is ignored when creating a bug via the webservice
381737,Unable to get custom fields via xmlrpc
381737,Unable to get legal values of custom fields via XML-RPC
382275,checksetup.pl shouldn't tell you to run recode.pl or recode the database to utf8 until after schema conversion from 2.22 is done
382275,recode.pl fails to run on upgrades from certain versions
381425,if we want to reassign an issue to a person an error appears
381425,if we want to reassign an issue to a person an error appears (Illegal mix of collations)
379127,Reference to file docs/html/list.html which does not exist
379127,Incorrect link to the documentation when trying to view an nonexistent saved search
383432,edituser for a deleted user should not give internal server error :)
383432,edituser for a non-existent user should not give internal server error
383643,"""Find specific bug"" responce does not allow to change list sorting type"
383643,"""Find specific bug"" response does not allow to change list sorting type"
365490,"""Automatically add me to CC"" fails when adding attachments"
365490,"""Automatically add me to CC"" fails when adding or modifying attachments"
380077,Bugzilla:Auth problem after upgrade to 3.0rc1
380077,SELinux may prevent the parameter file from being read by the web server
383745,Incorrect charset specification in bug list when server push is in use
383745,"Incorrect charset specification in ""please wait"" screen when server push is in use"
385384,html table reports with z axis should only show rows/columns relevant to z axis
385384,"if a particular x/y pair of values have no matches, they shouldn't show up in a report table"
385670,"installation list says Ximian uses bugzilla, but they foled into gnome"
385670,"installation list says Ximian uses bugzilla, but they folded into gnome"
386860,Insufficient escaping in email_reply.pl
386860,Insufficient escaping in email_in.pl / Bugzilla/Mailer.pm
386860,Insufficient escaping of From address when using email_in.pl / sending emails
386860,Insufficient escaping of From address when using Sendmail
386860,[SECURITY] Insufficient escaping of From address when using Sendmail
386942,User Agent text shoule be HTML escaped
386942,User Agent text and buildid url parameter shoule be HTML escaped
386942,User Agent text shoule be HTML escaped
386942,User Agent text should be HTML escaped
386942,[SECURITY] User Agent text should be HTML escaped
365438,some errors need update due to name changed by bug 364013
365438,"Some error messages should mention ""tag"" instead of ""saved search"""
365438,"Tag-related error messages should mention ""tag"" instead of ""saved search"""
385415,"duplicate bugs always goes to RESOLVED state, even if workflow has turned off RESOLVED"
385415,"Bugs being marked as dupes or moved to another installation always get the RESOLVED status, even if RESOLVED no longer belongs to the workflow"
367956,"rename ""View User Account Log for ..."" to ""Account Log for user ..."""
367956,"rename ""View User Account Log for ..."" to ""Account History for user ..."""
389471,Ability to specify the product version
389471,Ability to specify the product version in guided bug entry form
389471,Ability to directly select the product version in guided bug entry form
389840,"Release 2.20.6, 2.22.3, 3.0.1, and 3.1.1"
389840,"Release 2.20.5, 2.22.3, 3.0.1, and 3.1.1"
389835,Cannot change the resolution of several bugs at once if at least one bug keeps the same status
389835,Various issues when changing several bugs at once
389815,can't edit shared queries
389815,Can't edit shared queries if you can't run them
379861,QUICKSTART file needs grammatical polishing.  Am including updated version.
379861,Grammatical polishing for the QUICKSTART file
390148,Prevent Bugzilla from throwing warnings if we're on IIS
390148,[Windows] Prevent Bugzilla from throwing warnings if we're on IIS
390557,uninitialized value in process_bug.cgi when using Mylyn and user is in the timetracking group
390557,Uninitialized value in process_bug.cgi when user is in the timetracking group and there's no comment field
380375,The local XML file './data/bugzilla-update.xml' cannot be created.
380375,The local XML file './data/bugzilla-update.xml' cannot be created if the proxy requires authentication
331811,Configuring database before creation during instalation steps
331811,Configuring database before creation during installation steps
390370,Products should be Other Products
390370,Products should be Other Classifications
390370,"""Products"" should be ""Other Classifications"" when reclassifying products in editclassifications.cgi"
376061,changing requestee should not change requester
376061,Changing the requestee of a flag should not change the requester if the one doing the change is the requestee himself
385453,email_in.pl modifies resets group permissions
385453,email_in.pl resets group restrictions
391519,Software error - display the password
391519,Perl errors can display the password during login
391669,Adding a comment via email_in.pl fails because it tries to clear assignee name
391669,Adding a comment via email_in.pl fails because there are many fields that process_bug.cgi requires but aren't provided to it
391669,Modifying a bug via email_in.pl fails because there are many fields that process_bug.cgi requires but aren't provided to it
391710,checksetup fails when upgrading from to the new workflow
391710,checksetup fails when upgrading to the new workflow
391710,checksetup.pl fails when fixing broken series due to BUG_STATE_OPEN pointing to the not yet created bug_status.is_open column
392212,Bugzilla LDAP support does not work over SSL connection
392212,LDAP parameters descriptions should mention how to use SSL connection
382056,Bugzilla::Webservice::Bug->get_bugs() doesn't check if the user is in the timetracking group when returning data
382056,[SECURITY] Bugzilla::Webservice::Bug->get_bugs() doesn't check if the user is in the timetracking group when returning data
392573,Dusk is missing IE-fixes.css
392573,"Most CSS files are missing from Dusk/, flooding web server error logs"
335354,'Template->process() failed twice' when make languages param multiple to 1
335354,editparams.cgi crashes when editing the 'languages' and 'defaultlanguage' parameters
340884,"editvalues.cgi needs to check if the new field value has ""commas"""
340884,Searches break on <select> fields whose values have commas
393751,has been ended needs a rewrite
393751,"""The sudo session has been ended."" needs a rewrite"
380730,Manual refers to withdrawn 3rd-party tool
380730,Remove documentation about the withdrawn mod_throttle module
395632,XMLRPC WebService Bugzilla::User::offer_account_by_email does not check createemailregexp
395632,[SECURITY] XML-RPC WebService Bugzilla::User::offer_account_by_email does not check createemailregexp
396563,urlbase generates absolute URL's -
396563,"""urlbase"" parameter generates an absolute URL for the login form on index.cgi"
396692,email_in.pl always using the From address to find the user not always a valid configuration
396692,email_in.pl using the From address doesn't work with emailsuffix
396934,"editproducts.cgi displays ""Add product"" to users that can't add products"
396934,"When classifications are in use, editproducts.cgi displays ""Add product"" to users that can't add products"
394796,"""I'm added to or removed from this capacity "" for ""CCed"" is overridden by ""The CC field changes"""
394796,"""I'm added to or removed from this capacity"" for ""CCed"" doesn't work correctly if several users are added or removed at once from the CC list"
398241,mod_perl isn't using our precompiled templates
398241,mod_perl isn't using our precompiled CGIs
398735,sanitycheck.cgi may check that everconfirmed is correctly set against wrong bug statuses
398735,sanitycheck.cgi hardcodes bug statuses in the everconfirmed check
399574,relnotes or Bugzilla Guide should note to use 64bit Perl on Win64 too.
399574,relnotes or Bugzilla Guide should note to use 32bit Perl on Win64 too.
398990,Adding a comment (from user with 'Canedit' rights only) via email_in.pl fails
398990,process_bug.cgi shouldn't check the 'reporter' field as this field is not editable
399945,Whinning report doesnt support sorting order in query
