id,severity,description
480044,critical,"Bugzilla sets gigantic BUGLIST cookie, then refuses all my requests"
480980,normal,Unable to file a bug if I take too long to do it
481952,normal,Confirm attachment deletion page puts HTML in <title>
453962,minor,Browser requirements for Bugzilla searchplugin
486006,normal,importxml needs to not use format_time for setting time fields
486057,minor,Title of product_name_already_in_use is inconsistent with its description
486840,normal,"checksetup.pl runs ok, but Apache reports ""Can't locate Date/Parse.pm in @INC (@INC contains: . lib /usr/perl5/5.8.4/lib/sun4-solaris-64int etc"""
487904,enhancement,"email_in.pl only accepts reply mails with ""[Bug #]"" in subject"
488064,major,Cannot download security-sensitive bug attachments with shift-click
490680,normal,WebServices fails when API method missing without a nice message
491198,normal,"error message shouldn't say ""didn't match anything"" it should say ""is too"
491262,normal,[Bugzilla Docs web page] generated documentation (.pdf & .txt) should have last update date info
491467,trivial,"Every other query throws ""Invalid column name"" code error"
493826,enhancement,Disabled products show up in the pick list for existing bugs
469794,normal,"On windows, export bug list to CSV breaks because of extra line breaks"
494751,normal,Toggling Add/Don't add attachment doesn't reset JS state
495853,major,Use of uninitialized value in buglist.cgi
497130,critical,"failed query - if a ""."" (period) is in the version name"
496856,normal,Fix token.cgi transaction handling
467992,major,Login fails if the users LDAP account is denied search in LDAP
498295,normal,add a help link right besides the quicksearch feature
498378,critical,Getting local timezone is 10% of show_bug.cgi
498309,critical,quoteUrls needs to cache 'bug' term
498318,critical,Speed up format_comment
499121,normal,Cache user objects for Bug::GetComments
499112,major,Interal error if smtp is changed to smtp.gmail.com
502698,normal,jsonrpc.cgi should use Bugzilla::Error and does not
490928,normal,"The word ""Commit"" can be confusing to new users"
504522,major,Search field on mainpage in 3.4RC1 not empty automatically when entering the field
504946,normal,buglist.cgi: Use of uninitialized value $strs in split at Bugzilla/Search.pm line 1038
505079,critical,Saving a query with same name as existing named tag silently overwrites the named tag query
507389,normal,user can see all products if he edits bug or creates new chart
507326,normal,"CGIs pass ""target"" to templates, but it gets overwritten by the login form template in the header"
509176,major,When bugzilla is viewed through HTML frame or iframe login does not retain
510147,major,Wide character in print at collectstats.pl line 206. Result from running perl -T collectstats.pl
510798,enhancement,"Omit ""--- Comment 0"" line for new bugs"
511216,normal,Assignee value missing from whine mails
508189,minor,Logging in after changing your password exposes your new password in the URL
512983,normal,"missin ',' in field-descs.none.tmpl"
514778,normal,Bugzilla should retry a serializable transaction when it fails due to a concurrent update
515149,normal,bugmail mixes https and http urls.
515191,critical,SQL Injection via Bug.search
515328,enhancement,Object->create() should validate that its fields are actually valid database columns
515568,normal,Bugzilla::WebService::Server.pm: Failure to check $@ after eval
516157,normal,mySQL 6.x uses ENGINE not TYPE for invoking InnoDB
517761,trivial,Checksetup creates and deletes ./data/duplicates/ directory every time
517793,minor,The Bugzilla::Template::_init method causes Bugzilla::Template->create() to leak a small amount of RAM
518821,normal,auto-detect attachment content-type failure is not reported when creating new bug and adding attachment
519426,major,New versions not shown in dropdowns
436189,trivial,Word wrap of comments broken by new CSS width constraint
520768,major,SQL Error when trying to search
520993,major,Custom field that should appear only when Resolution is FIXED is not displayed when changing bug to RESOLVED FIXED
521184,major,importxml.pl only imports one bug
521463,normal,"text input fields are different widths on enter_bug.cgi, process_bug.cgi and post_bug.cgi"
522404,enhancement,"Product->update and Product->create should clear $user->selectable_products, etc."
470608,normal,colgroup in table.html.tmpl not well supported
523075,normal,"bug creation and editing by email,using email_in.pl"
523071,major,Request (or) MyRequests url is not found in bugzilla home page(it is bugzilla Request System feature)
523495,major,Infinite redirect loop when viewing an attachment
524795,major,Regression: Bad wrapping
460742,normal,The type should be mandatory to create a custom field
474738,minor,Search description is misleading about boolean charts
529508,normal,Bug in Date/Time check
360626,normal,ThrowTemplateError() used in Util.pm
506908,normal,"Update the ""Features"" page"
523762,normal,Template::before_process hooks causes infinite recursion if it throws an error
531107,blocker,Enabling a extension results in Perl Command Line Interpreter has stopped working with Deep recursion on subroutine warnings
531243,major,Bugzilla crashes on show_bug if it's hit while a custom field is being added
531841,normal,Original estimate field too narrow to store values over 999.99
532865,major,Duplicate bug filed when page is reloaded after filing a bug.
523185,critical,"Upgrade 3.2.3 to 3.4.2 with Oracle ""Checksetup fails with ORA-00905 missing keyword"" Options"
460372,normal,The confirmation thrown when deleting a custom field has no red background
434801,normal,.htaccess doesn't prevent to read old-params.txt from the web
534844,critical,Bugzilla interface is verry slow
534798,major,[SECURITY] old-params.txt file should be under the datadir so it is protected from the web by .htaccess
377358,normal,show_bug.cgi is the only page that prefills the id in the bug_ids field for named tags functionality (new in 3.0)
514703,normal,"Bug reference is not a link when linebreak between ""bug"" and number"
536553,normal,Change case of default status and workflow names from UPPERCASE to InitialCaps
532518,trivial,Attachment Access Denied page for displays user as being logged out
429431,normal,"@status versus @bug_status in email_in.pl - docs unclear, results inconsistent"
537328,normal,Clicking 'reply' shouldn't add anything to my history
537789,minor,'Add users to my watch list (comma separated list)' link not working!
537834,major,Buglist results using atom ctype do not display users with empty real names
537887,normal,Can't unset flag I requested because I'm not in the request group
538134,normal,"""File a new bug"" link not on buglist results even though bugs are all from one product"
480968,normal,Error message popup on Windows from Oracle module on every checksetup.pl run
539212,normal,simple search does not work when searching for open defects
533363,normal,"Using ""Bug ID contains foo"" in boolean charts crashes PostgreSQL 8.3 and newer"
543342,critical,Release Notes for Bugzilla 3.4.5
543500,normal,Cannot create new component
543728,normal,"logging in with bugzìlla@gemal.dk produces ""There is already an account with the login name bugzìlla@gemal.dk."""
544434,normal,Product not displayed on describecomponents.cgi can be accessed via 'product' parameter
545488,normal,Using astral plane code points in a bug report fails
545610,major,Bugzilla report error (missing status infos) with mod_perl
545762,normal,cannot run tests when using PERL5LIB (e.g. when using local::lib)
407436,normal,"Boolean Tables following ""--"" disappear in transition from previous version"
526272,normal,"""File a new bug in the ""Foo"" product"" links duplicated twice when the buglist is empty"
499151,major,Cache translatable terms and descriptions
531577,normal,Single-file extensions will look for their templates in extensions/template/
547550,major,error when editing groups
547852,normal,Sometimes the JSON-RPC interface returns version 1.1 errors to version 1.0 clients
548933,normal,Recent patch for bug 545277 breaks being able to close a bug as DUPLICATE
549595,major,Changing a Bug is sending to a Blank page
